transaction_id,merchant_id,customer_id,amount,currency,payment_method,transaction_hour,day_of_week,customer_transaction_count,customer_avg_amount,merchant_avg_amount,amount_deviation,customer_age_days,failed_attempts,device_change,ip_change,country_change,velocity_1h,velocity_24h,previous_chargebacks,previous_fraud_events,checkout_duration,retry_count,subscription,transaction_status,is_fraud,payment_failure,failure_reason,subscription_status,customer_value,previous_successful_payments,recovery_attempts,recovered,recovery_action,recovery_amount
txn_00047397,merchant_00424,customer_011533,1470.17,INR,wallet,21,1,12,2309.75,1264.36,-0.3635,793,0,0,0,0,0,3,0,0,86.52,0,1,captured,0,0,none,active,27717.0,12,0,0,none,0.0
txn_00047398,merchant_00342,customer_006143,4683.57,INR,card,3,4,12,2906.03,2312.3,0.6117,2022,0,1,0,0,0,2,0,0,53.54,0,0,captured,0,0,none,none,34872.4,12,0,0,none,0.0
txn_00047399,merchant_00238,customer_009203,3390.27,INR,upi,0,0,9,3993.2,2928.97,-0.151,2052,0,0,0,0,0,4,0,0,64.84,0,0,captured,0,0,none,none,35938.8,8,0,0,none,0.0
txn_00047400,merchant_00522,customer_009004,1965.08,INR,card,19,5,22,845.18,1053.08,1.3251,1855,0,0,0,0,0,2,0,0,111.75,0,0,captured,0,0,none,none,18593.87,22,0,0,none,0.0
txn_00047401,merchant_00207,customer_017892,573.69,INR,netbanking,12,4,12,843.27,785.55,-0.3197,1990,1,0,0,0,0,3,0,0,200.14,1,0,failed,0,1,authentication_failed,none,10119.27,10,0,1,card_update,446.46
txn_00047402,merchant_00428,customer_001547,2224.77,INR,netbanking,19,5,24,1024.37,1342.76,1.1718,840,0,0,0,0,3,5,0,0,48.61,1,0,captured,0,0,none,none,24584.84,23,0,0,none,0.0
txn_00047403,merchant_00163,customer_010473,1194.83,INR,card,19,1,11,885.87,1225.0,0.3488,1050,0,1,0,0,0,6,0,0,92.89,0,0,captured,0,0,none,none,9744.56,10,0,0,none,0.0
txn_00047404,merchant_00130,customer_002633,7289.42,INR,upi,10,6,11,2019.37,2115.2,2.6098,1456,0,0,0,1,2,9,0,0,100.2,1,0,captured,0,0,none,none,22213.05,7,0,0,none,0.0
txn_00047405,merchant_00373,customer_011674,6075.48,INR,upi,19,1,11,2977.92,3248.07,1.0402,336,0,0,0,0,2,6,0,0,82.3,0,0,captured,0,0,none,none,32757.17,11,0,0,none,0.0
txn_00047406,merchant_00634,customer_007598,4609.74,INR,emi,13,5,12,2557.58,2012.96,0.8024,992,0,0,0,0,1,5,0,0,29.56,0,0,captured,0,0,none,none,30691.0,12,0,0,none,0.0
txn_00047407,merchant_00194,customer_002989,419.47,INR,netbanking,13,3,10,1754.35,1841.1,-0.7609,879,0,0,0,0,0,2,0,0,38.34,0,0,captured,0,0,none,none,17543.45,10,0,0,none,0.0
txn_00047408,merchant_00074,customer_003242,347.79,INR,card,17,3,17,1450.18,1672.9,-0.7602,632,0,0,1,0,2,2,0,0,76.32,1,1,captured,0,0,none,active,24653.0,16,0,0,none,0.0
txn_00047409,merchant_00078,customer_002227,118.82,INR,upi,12,4,8,404.2,579.48,-0.706,1851,0,0,0,0,0,3,0,0,39.21,0,0,captured,0,0,none,none,3233.63,8,0,0,none,0.0
txn_00047410,merchant_00319,customer_013922,2329.98,INR,upi,0,5,26,1948.2,794.58,0.196,1162,0,0,0,0,2,9,0,0,89.24,1,0,captured,0,0,none,none,50653.3,24,0,0,none,0.0
txn_00047411,merchant_00508,customer_016432,1726.98,INR,upi,15,4,19,1011.56,1028.85,0.7072,2027,0,0,0,0,1,2,0,0,68.29,0,0,captured,0,0,none,none,19219.7,19,0,0,none,0.0
txn_00047412,merchant_00462,customer_005804,148.45,INR,upi,8,0,15,244.79,467.55,-0.3936,1779,0,0,0,0,1,6,0,1,19.48,0,0,captured,0,0,none,none,3671.88,14,0,0,none,0.0
txn_00047413,merchant_00135,customer_006876,1521.44,INR,upi,14,4,18,707.79,712.25,1.1495,688,0,0,0,0,1,4,0,0,83.7,1,0,failed,0,1,insufficient_funds,none,12740.31,18,0,1,support_outreach,1367.72
txn_00047414,merchant_00542,customer_000834,2130.96,INR,netbanking,9,1,7,1897.83,1937.12,0.1228,1971,1,0,0,0,2,5,1,0,63.69,0,1,captured,0,0,none,active,13284.84,5,0,0,none,0.0
txn_00047415,merchant_00107,customer_003014,1655.95,INR,upi,10,6,13,2362.74,1712.01,-0.2991,1277,1,0,1,0,0,3,0,1,3.32,0,0,captured,0,0,none,none,30715.67,11,0,0,none,0.0
txn_00047416,merchant_00363,customer_002781,8255.07,INR,upi,13,5,26,1569.18,768.43,4.2608,1785,0,0,1,0,1,5,0,0,11.4,1,1,captured,0,0,none,past_due,40798.55,26,0,0,none,0.0
txn_00047417,merchant_00551,customer_017057,731.83,INR,upi,14,5,15,939.06,1625.08,-0.2207,1310,0,0,0,0,0,5,0,0,44.86,1,0,captured,0,0,none,none,14085.83,15,0,0,none,0.0
txn_00047418,merchant_00525,customer_005530,4117.5,INR,wallet,16,3,9,2264.47,2293.48,0.8183,2135,0,0,0,0,0,2,0,0,41.93,0,0,failed,0,1,bank_declined,none,20380.24,8,0,0,retry_link,0.0
txn_00047419,merchant_00456,customer_014110,2163.57,INR,upi,12,6,18,2517.15,2303.92,-0.1405,1312,0,0,0,1,1,4,0,0,74.61,0,1,captured,0,0,none,past_due,45308.78,17,0,0,none,0.0
txn_00047420,merchant_00215,customer_002624,506.92,INR,upi,19,3,21,222.33,662.92,1.2801,1154,0,0,0,0,0,3,0,0,92.32,0,0,captured,0,0,none,none,4668.84,19,0,0,none,0.0
txn_00047421,merchant_00498,customer_003219,351.04,INR,wallet,0,4,12,1175.96,692.1,-0.7015,209,0,0,0,0,0,3,1,0,74.21,0,0,captured,0,0,none,none,14111.56,12,0,0,none,0.0
txn_00047422,merchant_00251,customer_003879,2029.48,INR,netbanking,9,1,17,2288.16,918.79,-0.1131,210,0,0,0,0,1,4,0,0,93.32,1,0,captured,0,0,none,none,38898.8,17,0,0,none,0.0
txn_00047423,merchant_00227,customer_003456,1728.25,INR,card,18,5,12,804.23,1492.52,1.149,207,0,0,0,0,0,4,0,0,71.15,0,0,failed,0,1,bank_declined,none,9650.76,12,0,1,retry_link,1597.06
txn_00047424,merchant_00346,customer_003718,235.5,INR,card,13,6,12,372.79,221.81,-0.3683,679,1,0,1,0,0,1,0,0,47.1,0,1,failed,0,1,authentication_failed,active,4473.5,11,1,1,retry_link,199.9
txn_00047425,merchant_00401,customer_005196,145.55,INR,card,16,5,20,556.08,703.2,-0.7383,1169,0,0,1,0,0,3,0,0,40.35,0,0,captured,0,0,none,none,11121.55,19,0,0,none,0.0
txn_00047426,merchant_00135,customer_007536,666.94,INR,upi,11,2,10,553.92,712.25,0.204,1117,0,0,0,0,0,1,0,0,39.36,1,0,captured,0,0,none,none,5539.19,10,0,0,none,0.0
txn_00047427,merchant_00605,customer_003309,390.81,INR,upi,14,2,27,1081.64,1417.43,-0.6387,1950,0,0,0,0,0,5,0,0,50.84,1,0,captured,0,0,none,none,29204.24,27,0,0,none,0.0
txn_00047428,merchant_00563,customer_009433,400.97,INR,upi,21,5,18,597.18,713.61,-0.3286,1822,0,0,0,0,0,4,0,0,31.52,1,1,captured,0,0,none,past_due,10749.28,18,0,0,none,0.0
txn_00047429,merchant_00183,customer_006563,159.9,INR,card,12,0,5,732.37,960.73,-0.7817,1155,0,0,0,0,2,10,0,0,73.21,0,0,captured,0,0,none,none,3661.84,5,0,0,none,0.0
txn_00047430,merchant_00157,customer_011206,251.11,INR,card,10,4,9,674.91,876.25,-0.6279,430,0,0,0,0,3,5,1,0,36.14,0,0,captured,0,0,none,none,6074.21,8,0,0,none,0.0
txn_00047431,merchant_00044,customer_010472,2361.11,INR,upi,0,6,7,2985.76,1985.31,-0.2092,1228,0,0,0,0,0,2,0,0,24.83,0,0,captured,0,0,none,none,20900.33,6,0,0,none,0.0
txn_00047432,merchant_00263,customer_016368,829.51,INR,upi,21,3,16,934.49,1467.84,-0.1123,3,0,0,0,1,3,12,0,0,120.7,0,1,captured,0,0,none,active,14951.8,16,0,0,none,0.0
txn_00047433,merchant_00111,customer_011167,916.63,INR,card,9,0,16,776.28,855.53,0.1808,1491,1,0,0,0,1,3,0,0,35.04,0,0,refunded,0,0,none,none,12420.48,15,0,0,none,0.0
txn_00047434,merchant_00604,customer_012385,3488.4,INR,upi,19,0,20,2370.33,1558.4,0.4717,751,0,0,0,0,0,3,0,0,40.72,1,1,captured,0,0,none,active,47406.6,19,0,0,none,0.0
txn_00047435,merchant_00583,customer_015077,659.96,INR,netbanking,13,2,14,742.63,1112.82,-0.1113,1424,0,0,0,0,1,3,0,0,87.0,1,0,captured,0,0,none,none,10396.78,13,0,0,none,0.0
txn_00047436,merchant_00538,customer_003574,860.12,INR,wallet,17,1,16,818.82,1559.97,0.0504,928,0,0,0,0,1,8,0,0,15.29,0,0,captured,0,0,none,none,13101.11,16,0,0,none,0.0
txn_00047437,merchant_00182,customer_015707,2948.8,INR,upi,19,0,19,1658.41,1458.8,0.7781,1912,1,1,0,0,2,5,0,0,169.66,0,0,failed,0,1,network_error,none,31509.88,17,2,1,support_outreach,2514.26
txn_00047438,merchant_00448,customer_008085,1179.67,INR,upi,12,3,23,1420.14,1475.95,-0.1693,23,1,0,0,0,0,3,0,0,52.39,0,0,authorized,0,1,insufficient_funds,none,32663.28,22,0,0,retry_link,0.0
txn_00047439,merchant_00319,customer_011921,336.67,INR,upi,22,0,16,405.82,794.58,-0.1704,433,0,0,0,0,1,3,0,0,36.46,0,0,captured,0,0,none,none,6493.15,15,0,0,none,0.0
txn_00047440,merchant_00177,customer_013131,716.45,INR,upi,12,6,21,454.67,710.72,0.5758,0,1,0,0,0,0,5,0,0,61.35,0,0,captured,0,0,none,none,9548.0,19,0,0,none,0.0
txn_00047441,merchant_00347,customer_003863,4948.1,INR,card,18,1,8,8516.6,3082.04,-0.419,1492,2,0,1,0,1,8,0,0,32.23,1,0,captured,0,0,none,none,68132.78,6,0,0,none,0.0
txn_00047442,merchant_00107,customer_009992,1594.24,INR,card,0,6,10,2195.16,1712.01,-0.2737,1537,0,0,0,0,1,5,0,0,15.74,0,0,authorized,0,1,network_error,none,21951.59,10,0,1,upi_reminder,1405.78
txn_00047443,merchant_00624,customer_005129,920.01,INR,upi,18,3,15,1078.39,592.34,-0.1469,2075,1,0,0,0,0,2,0,0,10.81,2,1,captured,0,0,none,active,16175.84,14,0,0,none,0.0
txn_00047444,merchant_00106,customer_003048,1468.05,INR,upi,13,6,12,1186.38,1181.88,0.2374,850,2,0,0,0,1,4,0,0,43.73,0,0,captured,0,0,none,none,14236.53,10,0,0,none,0.0
txn_00047445,merchant_00195,customer_015855,830.95,INR,upi,8,2,19,724.41,651.2,0.1471,259,0,0,0,0,0,3,0,0,69.25,0,0,captured,0,0,none,none,13763.71,19,0,0,none,0.0
txn_00047446,merchant_00143,customer_014175,1572.81,INR,card,20,5,32,1317.74,1453.89,0.1936,631,0,0,0,0,2,5,0,0,34.27,0,0,failed,0,1,bank_declined,none,42167.61,32,0,1,support_outreach,1200.23
txn_00047447,merchant_00338,customer_003335,216.57,INR,upi,17,0,20,522.14,700.14,-0.5852,2069,0,0,0,0,4,7,0,0,20.74,0,0,captured,0,0,none,none,10442.84,15,0,0,none,0.0
txn_00047448,merchant_00436,customer_003539,3633.73,INR,card,12,0,14,917.79,1379.14,2.9592,776,0,0,1,0,2,6,0,0,59.94,1,1,captured,0,0,none,active,12849.02,13,0,0,none,0.0
txn_00047449,merchant_00622,customer_001555,419.7,INR,upi,16,1,18,1186.98,1602.11,-0.6464,1774,0,0,0,0,1,3,0,0,31.72,0,1,captured,0,0,none,past_due,21365.68,18,0,0,none,0.0
txn_00047450,merchant_00252,customer_006197,5858.96,INR,card,16,2,17,4355.82,2192.8,0.3451,1267,0,0,0,0,1,4,0,0,153.28,1,1,captured,0,0,none,active,74048.88,16,0,0,none,0.0
txn_00047451,merchant_00130,customer_004350,4909.4,INR,upi,14,3,9,2361.67,2115.2,1.0788,1881,0,0,0,0,0,2,0,0,83.82,0,0,captured,0,0,none,none,21255.0,9,0,0,none,0.0
txn_00047452,merchant_00014,customer_013205,236.16,INR,wallet,11,5,12,131.08,301.37,0.8016,27,0,0,0,0,0,5,0,0,51.72,1,0,captured,0,0,none,none,1572.97,12,0,0,none,0.0
txn_00047453,merchant_00388,customer_007281,3099.51,INR,upi,12,1,17,3253.11,1941.3,-0.0472,1968,0,0,0,0,1,4,0,0,136.22,1,0,captured,0,0,none,none,55302.89,17,0,0,none,0.0
txn_00047454,merchant_00636,customer_017448,805.59,INR,card,10,3,11,1144.23,1380.36,-0.296,1823,1,0,0,0,0,4,0,0,57.78,0,0,captured,0,0,none,none,12586.57,7,0,0,none,0.0
txn_00047455,merchant_00041,customer_010087,351.71,INR,card,8,4,15,400.53,730.75,-0.1219,1230,1,0,0,0,0,1,0,0,55.93,0,0,captured,0,0,none,none,6008.01,14,0,0,none,0.0
txn_00047456,merchant_00647,customer_016026,764.48,INR,netbanking,16,2,16,490.36,856.18,0.559,1511,0,0,0,0,0,2,0,0,26.0,0,0,captured,0,0,none,none,7845.82,16,0,0,none,0.0
txn_00047457,merchant_00170,customer_001724,1842.53,INR,card,17,3,26,1192.98,1345.89,0.5445,1416,1,0,0,0,1,3,0,0,140.44,2,0,authorized,0,1,bank_declined,none,31017.36,24,0,0,card_update,0.0
txn_00047458,merchant_00590,customer_017456,317.72,INR,upi,14,6,29,502.19,758.75,-0.3673,846,1,0,0,0,0,5,0,0,172.2,0,0,captured,0,0,none,none,14563.53,28,0,0,none,0.0
txn_00047459,merchant_00044,customer_005851,677.3,INR,upi,8,2,19,560.04,1985.31,0.2094,1707,0,0,0,0,1,2,0,0,111.15,0,0,captured,0,0,none,none,10640.85,19,0,0,none,0.0
txn_00047460,merchant_00579,customer_007141,1013.66,INR,upi,2,0,10,888.18,1658.81,0.1413,217,0,0,0,0,1,6,0,0,20.22,0,0,captured,0,0,none,none,8881.76,9,0,0,none,0.0
txn_00047461,merchant_00214,customer_010744,551.94,INR,wallet,11,4,13,1195.27,712.8,-0.5382,156,1,0,0,0,1,7,1,0,55.06,2,0,captured,0,0,none,none,15538.45,12,0,0,none,0.0
txn_00047462,merchant_00178,customer_007845,7547.46,INR,card,19,3,14,1077.2,1316.74,6.0066,2166,2,0,0,0,2,6,0,0,39.23,1,0,captured,0,0,none,none,15080.77,11,0,0,none,0.0
txn_00047463,merchant_00134,customer_005664,816.67,INR,upi,5,1,9,554.15,703.14,0.4737,80,0,0,0,0,1,9,0,0,153.09,1,0,captured,0,0,none,none,4987.38,9,0,0,none,0.0
txn_00047464,merchant_00086,customer_002931,326.61,INR,upi,12,3,9,514.43,1264.48,-0.3651,432,0,0,0,0,1,4,0,0,33.16,2,0,captured,0,0,none,none,4629.9,7,0,0,none,0.0
txn_00047465,merchant_00518,customer_007547,5749.28,INR,upi,6,4,13,971.17,1640.34,4.92,88,1,0,0,0,0,5,0,0,28.64,1,1,captured,0,0,none,active,12625.17,11,0,0,none,0.0
txn_00047466,merchant_00045,customer_008507,728.06,INR,upi,6,2,10,2063.97,1230.35,-0.6473,1462,1,1,0,0,0,2,0,0,48.87,1,0,captured,0,0,none,none,20639.66,9,0,0,none,0.0
txn_00047467,merchant_00301,customer_002326,1896.76,INR,card,0,4,27,1789.65,980.87,0.0598,1196,0,0,1,0,0,6,0,0,159.51,0,1,captured,1,0,none,past_due,48320.57,27,0,0,none,0.0
txn_00047468,merchant_00616,customer_014047,2314.96,INR,wallet,15,6,12,1780.01,1212.97,0.3005,1868,0,0,0,0,0,3,0,0,52.64,1,0,failed,0,1,insufficient_funds,none,21360.17,12,0,1,upi_reminder,2226.22
txn_00047469,merchant_00263,customer_003221,2733.68,INR,card,17,0,12,2078.08,1467.84,0.3155,1741,1,0,0,0,2,3,0,1,84.16,1,0,captured,0,0,none,none,24936.93,11,0,0,none,0.0
txn_00047470,merchant_00537,customer_001240,801.83,INR,upi,7,2,18,855.0,1012.27,-0.0622,1290,0,0,0,0,0,3,0,1,84.89,1,1,captured,0,0,none,active,15389.98,17,0,0,none,0.0
txn_00047471,merchant_00450,customer_005786,1444.29,INR,upi,14,5,15,1298.02,1127.7,0.1127,1390,0,0,0,0,2,6,0,0,29.03,0,1,captured,0,0,none,past_due,19470.34,14,0,0,none,0.0
txn_00047472,merchant_00516,customer_005742,2178.49,INR,netbanking,15,0,24,1117.17,1915.17,0.95,931,1,0,0,0,0,3,0,0,69.49,2,0,captured,0,0,none,none,26812.18,22,0,0,none,0.0
txn_00047473,merchant_00615,customer_005382,294.52,INR,netbanking,14,6,11,722.64,1326.34,-0.5924,738,0,0,0,0,0,2,0,0,25.53,0,1,captured,0,0,none,active,7949.04,9,0,0,none,0.0
txn_00047474,merchant_00063,customer_016660,1286.08,INR,upi,22,4,16,734.03,860.61,0.7521,1513,0,0,0,0,0,3,0,0,89.42,0,0,captured,0,0,none,none,11744.45,16,0,0,none,0.0
txn_00047475,merchant_00196,customer_010749,756.47,INR,upi,18,4,25,2031.54,1441.35,-0.6276,918,1,0,0,0,2,4,0,0,38.35,0,0,failed,0,1,bank_declined,none,50788.55,23,1,0,card_update,0.0
txn_00047476,merchant_00208,customer_003286,2166.55,INR,upi,8,4,7,1079.27,1413.73,1.0074,1541,0,0,0,0,0,4,0,0,38.07,1,0,failed,0,1,authentication_failed,none,7554.9,6,1,1,retry_link,2157.95
txn_00047477,merchant_00043,customer_009325,450.74,INR,wallet,10,4,13,442.64,1029.2,0.0183,1724,0,0,1,0,2,6,0,0,55.8,1,0,captured,0,0,none,none,5754.37,13,0,0,none,0.0
txn_00047478,merchant_00069,customer_005348,4764.49,INR,card,14,3,15,2198.2,950.6,1.1675,174,2,0,0,0,1,2,0,0,46.8,0,0,captured,0,0,none,none,32972.93,13,0,0,none,0.0
txn_00047479,merchant_00071,customer_017104,1776.35,INR,upi,19,0,17,1538.48,1401.08,0.1546,754,0,0,0,0,0,1,0,0,236.98,0,0,captured,0,0,none,none,26154.21,16,0,0,none,0.0
txn_00047480,merchant_00617,customer_016831,683.13,INR,card,11,4,27,419.51,780.86,0.6284,1665,0,0,0,0,0,1,0,0,116.13,0,1,captured,0,0,none,active,11326.72,27,0,0,none,0.0
txn_00047481,merchant_00557,customer_010551,6752.75,INR,card,0,4,7,3497.73,3811.21,0.9306,775,0,0,0,0,0,3,0,0,34.4,0,0,captured,0,0,none,none,24484.08,7,0,0,none,0.0
txn_00047482,merchant_00382,customer_006206,740.59,INR,upi,11,2,8,714.53,844.97,0.0365,2183,1,0,0,0,2,4,0,0,66.48,0,0,captured,0,0,none,none,5716.21,6,0,0,none,0.0
txn_00047483,merchant_00549,customer_002403,3742.72,INR,wallet,22,6,14,1435.02,2705.13,1.6081,1229,0,0,0,0,1,4,0,0,3.92,1,0,captured,0,0,none,none,20090.31,14,0,0,none,0.0
txn_00047484,merchant_00223,customer_014956,702.01,INR,netbanking,16,3,17,1147.93,976.43,-0.3885,630,2,0,0,0,2,3,0,0,8.15,0,1,failed,1,1,bank_declined,active,19514.83,15,0,0,upi_reminder,0.0
txn_00047485,merchant_00308,customer_000440,191.88,INR,card,4,2,20,1068.78,659.84,-0.8205,505,0,0,0,0,0,2,0,0,11.18,1,0,captured,0,0,none,none,21375.61,19,0,0,none,0.0
txn_00047486,merchant_00574,customer_005167,2086.54,INR,upi,23,5,16,2468.53,1669.65,-0.1547,287,2,0,0,0,0,6,0,0,62.02,1,0,captured,0,0,none,none,39496.52,14,0,0,none,0.0
txn_00047487,merchant_00095,customer_009853,676.62,INR,upi,7,0,24,555.61,595.06,0.2178,2074,0,0,0,0,1,3,0,0,21.69,0,0,captured,0,0,none,none,13334.58,24,0,0,none,0.0
txn_00047488,merchant_00095,customer_004626,5096.99,INR,upi,19,6,13,2936.69,595.06,0.7356,1836,0,0,0,0,0,4,0,0,36.1,0,0,failed,0,1,insufficient_funds,none,38176.98,13,1,0,support_outreach,0.0
txn_00047489,merchant_00342,customer_013065,536.15,INR,netbanking,16,0,3,730.65,2312.3,-0.2662,2113,0,0,0,0,1,9,1,0,98.46,0,0,captured,0,0,none,none,2191.95,2,0,0,none,0.0
txn_00047490,merchant_00164,customer_003367,1470.68,INR,wallet,7,4,32,971.55,922.25,0.5137,620,0,0,0,0,0,5,0,0,19.4,0,0,captured,0,0,none,none,31089.66,31,0,0,none,0.0
txn_00047491,merchant_00434,customer_015347,1299.59,INR,upi,17,4,22,1025.19,865.23,0.2677,1976,0,0,1,0,1,2,0,0,117.71,1,1,captured,0,0,none,cancelled,22554.15,22,0,0,none,0.0
txn_00047492,merchant_00413,customer_001128,4932.58,INR,upi,18,0,13,3141.35,2315.99,0.5702,1719,0,0,0,0,3,4,0,0,71.58,0,0,captured,0,0,none,none,40837.53,13,0,0,none,0.0
txn_00047493,merchant_00215,customer_006003,95.54,INR,card,20,5,13,278.88,662.92,-0.6574,1365,0,0,0,0,3,6,0,0,98.89,1,1,captured,0,0,none,active,3625.38,13,0,0,none,0.0
txn_00047494,merchant_00075,customer_007476,1651.73,INR,card,14,0,12,1131.35,988.66,0.46,965,1,0,0,0,0,4,0,0,77.19,1,0,captured,0,0,none,none,13576.25,11,0,0,none,0.0
txn_00047495,merchant_00053,customer_017733,571.65,INR,upi,5,6,27,1306.62,1758.28,-0.5625,1495,0,0,0,0,0,3,1,1,29.54,0,1,captured,0,0,none,active,35278.69,26,0,0,none,0.0
txn_00047496,merchant_00287,customer_012841,1718.54,INR,upi,12,2,9,1784.88,1672.34,-0.0372,137,0,0,0,0,0,5,0,0,36.28,0,0,captured,0,0,none,none,16063.9,7,0,0,none,0.0
txn_00047497,merchant_00209,customer_017816,1571.05,INR,upi,14,2,27,1424.33,1966.84,0.103,1071,1,0,0,0,0,4,0,0,79.45,1,1,captured,0,0,none,active,38457.02,26,0,0,none,0.0
txn_00047498,merchant_00022,customer_009096,2029.99,INR,upi,18,4,18,2282.43,3069.6,-0.1106,433,0,0,0,0,2,5,0,0,36.11,3,0,captured,0,0,none,none,41083.78,18,0,0,none,0.0
txn_00047499,merchant_00448,customer_016884,2703.45,INR,upi,16,1,21,2043.37,1475.95,0.323,1588,0,0,0,0,0,6,0,0,71.8,1,1,captured,0,0,none,active,42910.77,20,0,0,none,0.0
txn_00047500,merchant_00622,customer_007331,445.45,INR,upi,12,5,17,844.02,1602.11,-0.4722,1086,1,0,0,0,0,3,0,0,46.42,1,0,captured,0,0,none,none,14348.26,15,0,0,none,0.0
txn_00047501,merchant_00635,customer_000506,2956.67,INR,card,16,0,19,1453.03,1613.87,1.0348,1220,0,0,0,0,1,3,0,0,32.58,0,0,captured,0,0,none,none,27607.64,19,0,0,none,0.0
txn_00047502,merchant_00076,customer_003679,838.84,INR,emi,8,1,14,1361.62,868.68,-0.3839,1272,1,0,0,0,1,5,0,0,27.53,1,0,captured,0,0,none,none,19062.7,12,0,0,none,0.0
txn_00047503,merchant_00123,customer_006755,3780.74,INR,upi,17,6,20,1850.45,1802.85,1.0431,358,0,0,0,0,3,7,0,0,70.05,1,0,captured,0,0,none,none,37009.09,20,0,0,none,0.0
txn_00047504,merchant_00280,customer_012303,1109.7,USD,netbanking,22,1,11,585.93,1596.15,0.8939,120,0,0,0,0,1,7,0,0,60.56,0,0,refunded,0,0,none,none,6445.27,10,0,0,none,0.0
txn_00047505,merchant_00594,customer_003780,6346.13,INR,upi,21,0,23,2420.33,1463.96,1.622,1204,0,0,0,0,2,4,0,0,91.57,0,0,captured,0,0,none,none,55667.58,23,0,0,none,0.0
txn_00047506,merchant_00373,customer_004551,2689.79,INR,card,22,4,20,4427.07,3248.07,-0.3924,529,0,0,0,0,0,3,0,0,15.69,1,0,captured,0,0,none,none,88541.32,20,0,0,none,0.0
txn_00047507,merchant_00296,customer_011770,591.4,INR,upi,21,2,18,371.57,494.61,0.5916,1224,0,0,0,0,0,1,0,0,31.12,2,0,captured,0,0,none,none,6688.26,18,0,0,none,0.0
txn_00047508,merchant_00601,customer_000577,842.51,INR,upi,11,1,12,859.84,1408.63,-0.0202,483,0,0,0,0,1,2,0,0,133.13,0,0,captured,0,0,none,none,10318.12,12,0,0,none,0.0
txn_00047509,merchant_00431,customer_015903,1400.88,USD,upi,9,4,17,2115.82,1749.06,-0.3379,1007,1,1,0,0,3,9,0,0,52.71,0,0,captured,0,0,none,none,35969.02,16,0,0,none,0.0
txn_00047510,merchant_00640,customer_017361,648.71,INR,upi,15,1,21,438.39,623.49,0.4798,413,0,0,0,0,2,5,0,0,9.51,0,0,captured,0,0,none,none,9206.2,21,0,0,none,0.0
txn_00047511,merchant_00561,customer_014550,1077.03,INR,upi,8,1,28,2968.21,1780.77,-0.6371,938,0,0,0,0,0,2,0,0,34.95,1,1,captured,0,0,none,active,83109.8,28,0,0,none,0.0
txn_00047512,merchant_00648,customer_016964,397.79,INR,upi,9,6,14,793.67,813.04,-0.4988,486,0,0,0,0,2,10,1,0,20.36,1,0,captured,0,0,none,none,11111.34,14,0,0,none,0.0
txn_00047513,merchant_00362,customer_002949,289.56,INR,upi,15,5,14,1378.63,1054.77,-0.79,1139,0,0,0,0,0,5,0,0,29.78,0,0,captured,0,0,none,none,19300.75,13,0,0,none,0.0
txn_00047514,merchant_00243,customer_003860,4542.51,INR,upi,20,1,16,1208.13,1613.87,2.76,845,0,0,0,0,1,5,0,0,21.87,1,0,failed,0,1,network_error,none,19330.09,16,1,0,support_outreach,0.0
txn_00047515,merchant_00039,customer_015603,748.15,INR,wallet,13,5,10,1569.42,1640.37,-0.5233,1076,0,0,0,0,1,3,0,0,35.4,0,0,captured,0,0,none,none,15694.18,10,0,0,none,0.0
txn_00047516,merchant_00474,customer_004294,872.77,INR,netbanking,18,1,24,1470.59,1026.0,-0.4065,1103,0,0,1,0,1,4,0,0,36.99,1,0,captured,0,0,none,none,35294.15,24,0,0,none,0.0
txn_00047517,merchant_00172,customer_012668,1760.55,INR,upi,17,4,18,933.6,1272.7,0.8858,1279,1,0,0,0,0,5,1,0,11.26,0,0,captured,0,0,none,none,16804.76,17,0,0,none,0.0
txn_00047518,merchant_00007,customer_010441,223.93,INR,card,16,2,10,326.44,1121.28,-0.314,769,1,0,0,0,1,3,0,0,41.73,0,0,captured,0,0,none,none,3264.44,9,0,0,none,0.0
txn_00047519,merchant_00521,customer_005341,461.32,INR,upi,6,4,11,1294.97,1555.06,-0.6438,1375,1,0,0,0,1,9,0,0,104.56,1,0,captured,0,0,none,none,14244.65,10,0,0,none,0.0
txn_00047520,merchant_00275,customer_007693,136.62,INR,upi,19,4,18,246.34,379.79,-0.4454,721,0,0,0,0,1,2,0,0,127.57,0,1,captured,0,0,none,active,4434.09,17,0,0,none,0.0
txn_00047521,merchant_00359,customer_008049,4440.23,INR,upi,20,5,13,1324.07,1559.6,2.3535,1837,2,1,0,0,0,2,0,0,132.28,0,1,captured,0,0,none,active,17212.95,11,0,0,none,0.0
txn_00047522,merchant_00509,customer_015980,752.31,INR,card,20,4,11,834.04,1573.0,-0.098,576,0,0,0,0,1,4,0,0,10.56,0,0,captured,0,0,none,none,9174.4,11,0,0,none,0.0
txn_00047523,merchant_00213,customer_009667,912.85,INR,upi,17,6,15,825.04,1063.87,0.1064,866,0,0,0,0,0,5,0,0,93.07,0,0,captured,0,0,none,none,12375.57,14,0,0,none,0.0
txn_00047524,merchant_00530,customer_007684,4155.57,INR,upi,1,1,17,3544.8,2117.55,0.1723,1998,0,0,0,0,1,7,0,0,109.8,0,0,captured,0,0,none,none,60261.54,17,0,0,none,0.0
